id,date,asset_id,lot_id,methodology_id,clean_price,accrued_interest,indexer_id,indexer_percentage,spread_over_indexer,spread_over_cdi,spread_over_inflation,cash_flow,currency_id,last_valuation_flag,created_at,updated_at,duration_years
18287989,2026-04-10 00:00:00-03,20451,1,2,68.49434534,11.26344906,1,1.00000000,0.17000000,0.03089478,,0.00000000,2,f,2026-05-11 14:48:11.803599-03,,
18288100,2026-04-11 00:00:00-03,20451,1,2,68.49434534,11.26344906,1,1.00000000,0.17000000,0.03089478,,0.00000000,2,f,2026-05-11 14:48:48.496614-03,,
18288278,2026-04-12 00:00:00-03,20451,1,2,68.49434534,11.26344906,1,1.00000000,0.17000000,0.03089478,,0.00000000,2,f,2026-05-11 14:49:26.105718-03,,
18288522,2026-04-13 00:00:00-03,20451,1,2,68.49434534,11.31315610,1,1.00000000,0.17000000,0.03149944,,0.00000000,2,f,2026-05-11 14:50:03.635113-03,,
18288699,2026-04-14 00:00:00-03,20451,1,2,68.49434534,11.36289411,1,1.00000000,0.17000000,0.03134461,,0.00000000,2,f,2026-05-11 14:50:41.274196-03,,
19723044,2026-04-15 00:00:00-03,20451,1,2,68.49434534,11.41266312,1,1.00000000,0.17000000,0.03090072,,0.00000000,2,f,2026-05-17 18:57:51.027261-03,,
19723102,2026-04-16 00:00:00-03,20451,1,2,68.49434534,11.46246315,1,1.00000000,0.17000000,0.03049985,,0.00000000,2,f,2026-05-17 18:58:09.559221-03,,
19723280,2026-04-17 00:00:00-03,20451,1,2,68.49434534,11.51229422,1,1.00000000,0.17000000,0.03150711,,0.00000000,2,f,2026-05-17 19:00:36.672319-03,,
20023608,2026-04-18 00:00:00-03,20451,1,2,68.49434534,11.51229422,1,1.00000000,0.17000000,0.03150711,,0.00000000,2,f,2026-05-17 19:21:52.810577-03,,
20023790,2026-04-19 00:00:00-03,20451,1,2,68.49434534,11.51229422,1,1.00000000,0.17000000,0.03150711,,0.00000000,2,f,2026-05-17 19:22:30.722645-03,,
20024036,2026-04-20 00:00:00-03,20451,1,2,68.49434534,11.56215634,1,1.00000000,0.17000000,0.03200063,,0.00000000,2,f,2026-05-17 19:23:06.5173-03,,
20024154,2026-04-21 00:00:00-03,20451,1,2,68.49434534,11.56215634,1,1.00000000,0.17000000,0.03200063,,0.00000000,2,f,2026-05-17 19:23:41.106037-03,,
20024340,2026-04-22 00:00:00-03,20451,1,2,68.49434534,11.61204954,1,1.00000000,0.17000000,0.03110788,,0.00000000,2,f,2026-05-17 19:24:18.72964-03,,
20024522,2026-04-23 00:00:00-03,20451,1,2,68.49434534,11.66197383,1,1.00000000,0.17000000,0.02944657,,0.00000000,2,f,2026-05-17 19:24:53.746085-03,,
20324924,2026-04-24 00:00:00-03,20451,1,2,68.49434534,11.71192924,1,1.00000000,0.17000000,0.03007062,,0.00000000,2,f,2026-05-17 20:18:43.742108-03,,
20325102,2026-04-25 00:00:00-03,20451,1,2,68.49434534,11.71192924,1,1.00000000,0.17000000,0.03007062,,0.00000000,2,f,2026-05-17 20:19:20.509022-03,,
20325284,2026-04-26 00:00:00-03,20451,1,2,68.49434534,11.71192924,1,1.00000000,0.17000000,0.03007062,,0.00000000,2,f,2026-05-17 20:19:55.307678-03,,
20325470,2026-04-27 00:00:00-03,20451,1,2,68.49434534,11.76191578,1,1.00000000,0.17000000,0.02969885,,0.00000000,2,f,2026-05-17 20:20:33.112132-03,,
20325651,2026-04-28 00:00:00-03,20451,1,2,68.49434534,11.81193347,1,1.00000000,0.17000000,0.02964475,,0.00000000,2,f,2026-05-17 20:21:10.321979-03,,
20325833,2026-04-29 00:00:00-03,20451,1,2,68.49434534,11.86198234,1,1.00000000,0.17000000,0.02764532,,0.00000000,2,f,2026-05-17 20:21:45.153533-03,,
20326015,2026-04-30 00:00:00-03,20451,1,2,68.49434534,11.91206240,1,1.00000000,0.17000000,0.02903812,,0.00000000,2,f,2026-05-17 20:22:23.559908-03,,
20326194,2026-05-01 00:00:00-03,20451,1,2,68.49434534,11.91206240,1,1.00000000,0.17000000,0.02903812,,0.00000000,2,f,2026-05-17 20:22:59.012812-03,,
20326376,2026-05-02 00:00:00-03,20451,1,2,68.49434534,11.91206240,1,1.00000000,0.17000000,0.02903812,,0.00000000,2,f,2026-05-17 20:23:36.012836-03,,
20326558,2026-05-03 00:00:00-03,20451,1,2,68.49434534,11.91206240,1,1.00000000,0.17000000,0.02903812,,0.00000000,2,f,2026-05-17 20:24:13.514126-03,,
20326743,2026-05-04 00:00:00-03,20451,1,2,68.49434534,11.96217367,1,1.00000000,0.17000000,0.02716840,,0.00000000,2,f,2026-05-17 20:24:49.016251-03,,
20326925,2026-05-05 00:00:00-03,20451,1,2,68.49434534,12.01231617,1,1.00000000,0.17000000,0.02752955,,0.00000000,2,f,2026-05-17 20:25:27.039815-03,,
21924840,2026-05-06 00:00:00-03,20451,1,2,68.49434534,12.06248992,1,1.00000000,0.17000000,0.02901274,,0.00000000,2,f,2026-05-17 21:14:10.251027-03,,
22631567,2026-05-07 00:00:00-03,20451,1,2,68.49434534,12.11269494,1,1.00000000,0.17000000,0.02828187,,0.00000000,2,f,2026-05-18 02:23:48.045405-03,,
22631657,2026-05-07 09:00:00-03,20451,1,2,63.33692653,12.11269494,1,1.00000000,0.17000000,0.02828187,,-63.33692653,2,f,2026-05-18 02:25:27.3452-03,,
22631762,2026-05-08 00:00:00-03,20451,1,2,63.33692653,12.15971702,1,1.00000000,0.17000000,0.02891445,,0.00000000,2,f,2026-05-18 02:31:44.09967-03,,
22631941,2026-05-09 00:00:00-03,20451,1,2,63.33692653,12.15971702,1,1.00000000,0.17000000,0.02891445,,0.00000000,2,f,2026-05-18 02:32:22.748633-03,,
22632123,2026-05-10 00:00:00-03,20451,1,2,63.33692653,12.15971702,1,1.00000000,0.17000000,0.02891445,,0.00000000,2,f,2026-05-18 02:32:59.062556-03,,
22632308,2026-05-11 00:00:00-03,20451,1,2,63.33692653,12.20676840,1,1.00000000,0.17000000,0.02764784,,0.00000000,2,f,2026-05-18 02:33:36.895102-03,,
23063290,2026-05-12 00:00:00-03,20451,1,2,63.33692653,12.25384910,1,1.00000000,0.17000000,0.02738611,,0.00000000,2,f,2026-05-18 02:52:36.869398-03,,
23063472,2026-05-13 00:00:00-03,20451,1,2,63.33692653,12.30095915,1,1.00000000,0.17000000,0.02489461,,0.00000000,2,f,2026-05-18 02:53:15.326094-03,,
23063654,2026-05-14 00:00:00-03,20451,1,2,63.33692653,12.34809856,1,1.00000000,0.17000000,0.02528948,,0.00000000,2,f,2026-05-18 02:53:51.56066-03,,
23063836,2026-05-15 00:00:00-03,20451,1,2,63.33692653,12.39526735,1,1.00000000,0.17000000,0.02377855,,0.00000000,2,f,2026-05-18 02:54:30.472293-03,,
23126435,2026-05-16 00:00:00-03,20451,1,2,63.33692653,12.39526735,1,1.00000000,0.17000000,0.02377855,,0.00000000,2,f,2026-05-19 13:07:47.854641-03,,
23126617,2026-05-17 00:00:00-03,20451,1,2,63.33692653,12.39526735,1,1.00000000,0.17000000,0.02377855,,0.00000000,2,f,2026-05-19 13:08:26.314551-03,,
23126802,2026-05-18 00:00:00-03,20451,1,2,63.33692653,12.44246553,1,1.00000000,0.17000000,0.02406728,,0.00000000,2,f,2026-05-19 13:09:03.339457-03,,
23126984,2026-05-19 00:00:00-03,20451,1,2,63.33692653,12.48969313,1,1.00000000,0.17000000,0.02406704,,0.00000000,2,f,2026-05-19 13:09:40.19365-03,,
23963399,2026-05-20 00:00:00-03,20451,1,2,63.33692653,12.53695016,1,1.00000000,0.17000000,0.02478495,,0.00000000,2,f,2026-05-25 00:01:35.859853-03,,
23963585,2026-05-21 00:00:00-03,20451,1,2,63.33692653,12.58423664,1,1.00000000,0.17000000,0.02515271,,0.00000000,2,f,2026-05-25 00:01:38.668964-03,,
23963771,2026-05-22 00:00:00-03,20451,1,2,63.33692653,12.63155259,1,1.00000000,0.17000000,0.02573868,,0.00000000,2,f,2026-05-25 00:01:41.269357-03,,
23963954,2026-05-23 00:00:00-03,20451,1,2,63.33692653,12.63155259,1,1.00000000,0.17000000,0.02573868,,0.00000000,2,f,2026-05-25 00:01:43.656232-03,,
23964140,2026-05-24 00:00:00-03,20451,1,2,63.33692653,12.63155259,1,1.00000000,0.17000000,0.02573868,,0.00000000,2,f,2026-05-25 00:01:46.457985-03,,
23964329,2026-05-25 00:00:00-03,20451,1,2,63.33692653,12.67889803,1,1.00000000,0.17000000,0.02573851,,0.00000000,2,f,2026-05-25 00:01:48.974372-03,,
24001085,2026-05-26 00:00:00-03,20451,1,2,63.33692653,12.72627298,1,1.00000000,0.17000000,0.02573848,,0.00000000,2,f,2026-05-26 00:01:13.287872-03,,
24020423,2026-05-27 00:00:00-03,20451,1,2,63.33692653,12.77367745,1,1.00000000,0.17000000,0.02717016,,0.00000000,2,f,2026-05-27 00:01:10.258331-03,,
24486993,2026-05-28 00:00:00-03,20451,1,2,63.33692653,12.82111147,1,1.00000000,0.17000000,0.02642080,,0.00000000,2,f,2026-05-28 00:01:09.869677-03,,
24506507,2026-05-29 00:00:00-03,20451,1,2,63.33692653,12.86857505,1,1.00000000,0.17000000,0.02626919,,0.00000000,2,f,2026-05-29 00:01:06.3516-03,,
24536289,2026-05-30 00:00:00-03,20451,1,2,63.33692653,12.86857505,1,1.00000000,0.17000000,0.02626919,,0.00000000,2,f,2026-05-31 00:01:09.290903-03,,
24536475,2026-05-31 00:00:00-03,20451,1,2,63.33692653,12.86857505,1,1.00000000,0.17000000,0.02626919,,0.00000000,2,f,2026-05-31 00:01:12.689379-03,,
24546073,2026-06-01 00:00:00-03,20451,1,2,63.33692653,12.91606821,1,1.00000000,0.17000000,0.02653012,,0.00000000,2,t,2026-06-01 00:01:12.284011-03,,
