id,date,asset_id,lot_id,methodology_id,clean_price,accrued_interest,indexer_id,indexer_percentage,spread_over_indexer,spread_over_cdi,spread_over_inflation,cash_flow,currency_id,last_valuation_flag,created_at,updated_at,duration_years
5433548,2025-10-19 00:00:00-03,20450,1,2,89.61190595,4.80323809,1,1.00000000,0.17000000,0.02838061,,0.00000000,2,f,2026-04-10 05:50:03.409085-03,,
5433560,2025-10-20 00:00:00-03,20450,1,2,89.61190595,4.86207995,1,1.00000000,0.17000000,0.02902432,,0.00000000,2,f,2026-04-10 05:50:15.600112-03,,
5433572,2025-10-21 00:00:00-03,20450,1,2,89.61190595,4.92095848,1,1.00000000,0.17000000,0.02928716,,0.00000000,2,f,2026-04-10 05:50:27.238742-03,,
5462855,2025-10-22 00:00:00-03,20450,1,2,89.61190595,4.97987371,1,1.00000000,0.17000000,0.02983072,,0.00000000,2,f,2026-04-10 10:41:48.771626-03,,
5462869,2025-10-23 00:00:00-03,20450,1,2,89.61190595,5.03882565,1,1.00000000,0.17000000,0.02993016,,0.00000000,2,f,2026-04-10 10:42:00.540724-03,,
5462882,2025-10-24 00:00:00-03,20450,1,2,89.61190595,5.09781434,1,1.00000000,0.17000000,0.03074667,,0.00000000,2,f,2026-04-10 10:42:12.010625-03,,
5462896,2025-10-25 00:00:00-03,20450,1,2,89.61190595,5.09781434,1,1.00000000,0.17000000,0.03074667,,0.00000000,2,f,2026-04-10 10:42:23.181535-03,,
5462910,2025-10-26 00:00:00-03,20450,1,2,89.61190595,5.09781434,1,1.00000000,0.17000000,0.03074667,,0.00000000,2,f,2026-04-10 10:42:34.514669-03,,
5462924,2025-10-27 00:00:00-03,20450,1,2,89.61190595,5.15683979,1,1.00000000,0.17000000,0.03111038,,0.00000000,2,f,2026-04-10 10:42:46.010329-03,,
5462938,2025-10-28 00:00:00-03,20450,1,2,89.61190595,5.21590202,1,1.00000000,0.17000000,0.03046338,,0.00000000,2,f,2026-04-10 10:42:57.201962-03,,
5462952,2025-10-29 00:00:00-03,20450,1,2,89.61190595,5.27500106,1,1.00000000,0.17000000,0.02993005,,0.00000000,2,f,2026-04-10 10:43:08.573892-03,,
5877214,2025-10-30 00:00:00-03,20450,1,2,89.61190595,5.33413694,1,1.00000000,0.17000000,0.02937755,,0.00000000,2,f,2026-04-14 08:45:36.16748-03,,
5877238,2025-10-31 00:00:00-03,20450,1,2,89.61190595,5.39330967,1,1.00000000,0.17000000,0.03047431,,0.00000000,2,f,2026-04-14 08:45:48.130261-03,,
5877261,2025-11-01 00:00:00-03,20450,1,2,89.61190595,5.39330967,1,1.00000000,0.17000000,0.03047431,,0.00000000,2,f,2026-04-14 08:45:59.480998-03,,
5877285,2025-11-02 00:00:00-03,20450,1,2,89.61190595,5.39330967,1,1.00000000,0.17000000,0.03047431,,0.00000000,2,f,2026-04-14 08:46:11.155157-03,,
5877310,2025-11-03 00:00:00-03,20450,1,2,89.61190595,5.45251928,1,1.00000000,0.17000000,0.03001001,,0.00000000,2,f,2026-04-14 08:46:22.398914-03,,
5877334,2025-11-04 00:00:00-03,20450,1,2,89.61190595,5.51176579,1,1.00000000,0.17000000,0.02946492,,0.00000000,2,f,2026-04-14 08:46:33.737818-03,,
5892408,2025-11-05 00:00:00-03,20450,1,2,89.61190595,5.57104922,1,1.00000000,0.17000000,0.03002076,,0.00000000,2,f,2026-04-14 15:19:21.358326-03,,
5919143,2025-11-06 00:00:00-03,20450,1,2,89.61190595,5.63036960,1,1.00000000,0.17000000,0.02975026,,0.00000000,2,f,2026-04-14 16:18:13.427623-03,,
5919179,2025-11-06 09:00:00-03,20450,1,2,87.46778295,5.63036960,1,1.00000000,0.17000000,0.02975026,,2.14412300,2,f,2026-04-14 16:46:55.279987-03,,
6835639,2025-11-07 00:00:00-03,20450,1,2,87.46778295,5.68839068,1,1.00000000,0.17000000,0.02993798,,0.00000000,2,f,2026-04-26 10:09:47.173369-03,,
6835661,2025-11-08 00:00:00-03,20450,1,2,87.46778295,5.68839068,1,1.00000000,0.17000000,0.02993798,,0.00000000,2,f,2026-04-26 10:10:00.534267-03,,
6835687,2025-11-09 00:00:00-03,20450,1,2,87.46778295,5.68839068,1,1.00000000,0.17000000,0.02993798,,0.00000000,2,f,2026-04-26 10:10:13.948399-03,,
6835717,2025-11-10 00:00:00-03,20450,1,2,87.46778295,5.74644792,1,1.00000000,0.17000000,0.03075473,,0.00000000,2,f,2026-04-26 10:10:27.077265-03,,
6835743,2025-11-11 00:00:00-03,20450,1,2,87.46778295,5.80454134,1,1.00000000,0.17000000,0.03148173,,0.00000000,2,f,2026-04-26 10:10:39.948817-03,,
6835769,2025-11-12 00:00:00-03,20450,1,2,87.46778295,5.86267097,1,1.00000000,0.17000000,0.03165596,,0.00000000,2,f,2026-04-26 10:10:53.272409-03,,
6835795,2025-11-13 00:00:00-03,20450,1,2,87.46778295,5.92083683,1,1.00000000,0.17000000,0.03119718,,0.00000000,2,f,2026-04-26 10:11:06.43737-03,,
18429073,2025-11-14 00:00:00-03,20450,1,2,87.46778295,5.97903894,1,1.00000000,0.17000000,0.03138406,,0.00000000,2,f,2026-05-15 17:23:10.757061-03,,
7637556,2025-11-14 09:00:00-03,20450,1,2,87.34147505,5.92083683,1,1.00000000,0.17000000,0.03119718,,-87.34147505,2,f,2026-04-28 00:27:49.043499-03,,
